node1	node2
Rv0753c	Rv1105
Rv0753c	Rv1132
Rv0753c	Rv1137c
Rv0753c	Rv1467c
Rv0753c	Rv1471
Rv0753c	Rv1577c
Rv0753c	Rv1603
Rv0753c	Rv1638A
Rv0753c	Rv1695
Rv0753c	Rv1705c
Rv0753c	Rv1722
Rv0753c	Rv1970
Rv0753c	Rv1975
Rv0753c	Rv1998c
Rv0753c	Rv2029c
Rv0753c	Rv2146c
Rv0753c	Rv2333c
Rv0753c	Rv2347c
Rv0753c	Rv2658c
Rv0753c	Rv2700
Rv0753c	Rv2898c
Rv0753c	Rv2915c
Rv0753c	Rv3022c
Rv0753c	Rv3029c
Rv0753c	Rv3067
Rv0753c	Rv3241c
Rv0753c	Rv3285
Rv0753c	Rv3416
Rv0753c	Rv3601c
Rv0753c	Rv3764c
Rv0753c	Rv3874
Rv0755A	Rv3840
Rv0756c	Rv0851c
Rv0756c	Rv0962c
Rv0756c	Rv1209
Rv0756c	Rv1833c
Rv0756c	Rv1926c
Rv0756c	Rv2094c
Rv0756c	Rv2677c
Rv0756c	Rv2756c
Rv0756c	Rv3664c
Rv0756c	Rv3715c
Rv0756c	Rv3746c
Rv0757	Rv0847
Rv0757	Rv3197A
Rv0759c	Rv2249c
Rv0759c	Rv2512c
Rv0759c	Rv3342
Rv0759c	Rv3356c
Rv0759c	Rv3554
Rv0759c	Rv3824c
Rv0760c	Rv3131
Rv0762c	Rv3654c
Rv0763c	Rv1141c
Rv0763c	Rv1443c
Rv0763c	Rv1676
Rv0763c	Rv2630
Rv0763c	Rv2636
Rv0763c	Rv3153
Rv0763c	Rv3226c
Rv0763c	Rv3752c
Rv0765c	Rv2658c
Rv0765c	Rv3555c
Rv0766c	Rv3726
Rv0769	Rv0949
Rv0769	Rv2147c
Rv0769	Rv2834c
Rv0769	Rv3252c
Rv0769	Rv3639c
Rv0770	Rv2709
Rv0771	Rv1354c
Rv0772	Rv1257c
Rv0772	Rv3615c
Rv0774c	Rv1064c
Rv0774c	Rv1419
Rv0776c	Rv3097c
Rv0776c	Rv3485c
Rv0776c	Rv3875
Rv0777	Rv1132
Rv0780	Rv2090
Rv0781	Rv0785
Rv0781	Rv1054
Rv0781	Rv1336
Rv0781	Rv2215
Rv0781	Rv2851c
Rv0781	Rv2964
Rv0781	Rv3445c
Rv0781	Rv3629c
Rv0781	Rv3915
Rv0782	Rv0967
Rv0782	Rv2144c
Rv0782	Rv3312c
Rv0784	Rv0825c
Rv0784	Rv2197c
Rv0784	Rv2669
Rv0784	Rv3094c
Rv0784	Rv3780
Rv0785	Rv1044
Rv0785	Rv1634
Rv0785	Rv3451
Rv0785	Rv3619c
Rv0786c	Rv1044
Rv0786c	Rv1951c
Rv0786c	Rv2058c
Rv0786c	Rv3084
Rv0786c	Rv3837c
Rv0787A	Rv2419c
Rv0787A	Rv3117
Rv0787A	Rv3416
Rv0787A	Rv3766
Rv0787	Rv1849
Rv0787	Rv1961
Rv0787	Rv2046
Rv0787	Rv2588c
Rv0787	Rv3134c
Rv0788	Rv2929
Rv0789c	Rv2016
Rv0789c	Rv2521
Rv0789c	Rv2665
Rv0789c	Rv2785c
Rv0789c	Rv2881c
Rv0789c	Rv3197A
Rv0789c	Rv3392c
Rv0789c	Rv3778c
Rv0790c	Rv1444c
Rv0790c	Rv1681
Rv0790c	Rv1722
Rv0790c	Rv1957
Rv0790c	Rv2109c
Rv0790c	Rv3260c
Rv0790c	Rv3337
Rv0790c	Rv3855
Rv0791c	Rv3140
Rv0793	Rv1386
Rv0793	Rv3453
Rv0797	Rv1045
Rv0797	Rv1312
Rv0797	Rv2817c
Rv0798c	Rv2954c
Rv0798c	Rv3889c
Rv0799c	Rv1246c
Rv0799c	Rv2541
Rv0799c	Rv2695
Rv0799c	Rv2773c
Rv0801	Rv0857
Rv0801	Rv1358
Rv0801	Rv1874
Rv0801	Rv2022c
Rv0801	Rv3552
Rv0801	Rv3614c
Rv0802c	Rv1287
Rv0802c	Rv1932
Rv0802c	Rv2250c
Rv0802c	Rv2352c
Rv0802c	Rv2474c
Rv0804	Rv1956
Rv0804	Rv3452
Rv0805	Rv2906c
Rv0805	Rv3471c
Rv0807	Rv0877
Rv0807	Rv2661c
Rv0810c	Rv3844
Rv0812	Rv3076
Rv0812	Rv3307
Rv0812	Rv3416
Rv0812	Rv3892c
Rv0816c	Rv0990c
Rv0816c	Rv2943
Rv0816c	Rv3845
Rv0817c	Rv1378c
Rv0817c	Rv1381
Rv0818	Rv0905
Rv0818	Rv2880c
Rv0820	Rv3466
Rv0821c	Rv1105
Rv0821c	Rv2352c
Rv0821c	Rv3422c
Rv0822c	Rv0905
Rv0822c	Rv1003
Rv0822c	Rv3265c
Rv0824c	Rv1532c
Rv0824c	Rv1652
Rv0824c	Rv3134c
Rv0825c	Rv0874c
Rv0825c	Rv0949
Rv0825c	Rv1125
Rv0825c	Rv1129c
Rv0825c	Rv1149
Rv0825c	Rv1305
Rv0825c	Rv1455
Rv0825c	Rv1518
Rv0825c	Rv1524
Rv0825c	Rv1718
Rv0825c	Rv1740
Rv0825c	Rv1849
Rv0825c	Rv1927
Rv0825c	Rv1928c
Rv0825c	Rv2055c
Rv0825c	Rv2090
Rv0825c	Rv2207
Rv0825c	Rv2341
Rv0825c	Rv2344c
Rv0825c	Rv2450c
Rv0825c	Rv2622
Rv0825c	Rv2969c
Rv0825c	Rv3004
Rv0825c	Rv3088
Rv0825c	Rv3150
Rv0825c	Rv3451
Rv0825c	Rv3500c
Rv0825c	Rv3589
Rv0825c	Rv3646c
Rv0825c	Rv3715c
Rv0826	Rv0832
Rv0826	Rv1705c
Rv0826	Rv2781c
Rv0826	Rv3387
Rv0831c	Rv0980c
Rv0831c	Rv1044
Rv0831c	Rv1093
Rv0831c	Rv1174c
Rv0831c	Rv1700
Rv0831c	Rv2372c
Rv0831c	Rv2736c
Rv0831c	Rv3471c
Rv0831c	Rv3892c
Rv0832	Rv1149
Rv0832	Rv1352
Rv0832	Rv1380
Rv0832	Rv1531
Rv0832	Rv1545
Rv0832	Rv1613
Rv0832	Rv1883c
Rv0832	Rv2002
Rv0832	Rv2235
Rv0832	Rv2307c
Rv0832	Rv2342
Rv0832	Rv2837c
Rv0832	Rv2847c
Rv0832	Rv2864c
Rv0832	Rv3016
Rv0832	Rv3688c
Rv0832	Rv3814c
Rv0835	Rv1583c
Rv0835	Rv1826
Rv0835	Rv2255c
Rv0835	Rv3374
Rv0836c	Rv1213
Rv0836c	Rv1444c
Rv0836c	Rv2022c
Rv0836c	Rv2696c
Rv0836c	Rv2954c
Rv0836c	Rv3035
Rv0836c	Rv3516
Rv0836c	Rv3646c
Rv0836c	Rv3860
Rv0837c	Rv0909
Rv0837c	Rv2117
Rv0837c	Rv2773c
Rv0837c	Rv3223c
Rv0837c	Rv3416
Rv0838	Rv1890c
Rv0838	Rv2006
Rv0838	Rv2071c
Rv0838	Rv2784c
Rv0838	Rv3180c
Rv0838	Rv3373
Rv0839	Rv1904
Rv0840c	Rv1144
Rv0840c	Rv1274
Rv0840c	Rv1813c
Rv0843	Rv1055
Rv0844c	Rv0879c
Rv0844c	Rv3197A
Rv0845	Rv1354c
Rv0845	Rv3158
Rv0845	Rv3661
Rv0845	Rv3817
Rv0847	Rv1611
Rv0850	Rv1419
Rv0850	Rv2078
Rv0850	Rv2830c
Rv0850	Rv3385c
Rv0851c	Rv1379
Rv0851c	Rv1884c
Rv0851c	Rv1904
Rv0851c	Rv2054
Rv0851c	Rv2500c
Rv0851c	Rv2709
Rv0851c	Rv3113
Rv0851c	Rv3282
Rv0851c	Rv3377c
Rv0851c	Rv3579c
Rv0851c	Rv3599c
Rv0851c	Rv3603c
Rv0851c	Rv3858c
Rv0854	Rv1611
Rv0854	Rv2773c
Rv0854	Rv2787
Rv0854	Rv2878c
Rv0854	Rv3312A
Rv0854	Rv3778c
Rv0855	Rv2607
Rv0856	Rv1444c
Rv0856	Rv1743
Rv0856	Rv2550c
Rv0856	Rv2669
Rv0856	Rv2970A
Rv0856	Rv3012c
Rv0856	Rv3813c
Rv0857	Rv2906c
Rv0858c	Rv0974c
Rv0858c	Rv1507A
Rv0858c	Rv3204
Rv0858c	Rv3752c
Rv0860	Rv0997
Rv0860	Rv1951c
Rv0860	Rv2078
Rv0863	Rv0971c
Rv0863	Rv1013
Rv0863	Rv1116A
Rv0863	Rv1605
Rv0863	Rv1790
Rv0863	Rv2083
Rv0863	Rv2177c
Rv0863	Rv2322c
Rv0863	Rv3342
Rv0863	Rv3386
Rv0863	Rv3409c
Rv0863	Rv3589
Rv0863	Rv3767c
Rv0863	Rv3777
Rv0863	Rv3807c
Rv0864	Rv2178c
Rv0864	Rv2401
Rv0864	Rv3698
Rv0865	Rv0968
Rv0865	Rv2035
Rv0865	Rv2465c
Rv0865	Rv2773c
Rv0865	Rv3265c
Rv0865	Rv3295
Rv0865	Rv3472
Rv0866	Rv2035
Rv0866	Rv3313c
Rv0866	Rv3540c
Rv0867c	Rv1642
Rv0867c	Rv2016
Rv0867c	Rv2352c
Rv0867c	Rv2419c
Rv0867c	Rv3149
Rv0867c	Rv3283
Rv0867c	Rv3842c
Rv0870c	Rv2341
Rv0870c	Rv3230c
Rv0871	Rv0964c
Rv0871	Rv1056
Rv0873	Rv3327
Rv0874c	Rv1141c
Rv0874c	Rv1942c
Rv0874c	Rv3736
Rv0877	Rv1025
Rv0877	Rv1137c
Rv0877	Rv2307D
Rv0877	Rv3819
Rv0878c	Rv3633
Rv0878c	Rv3652
Rv0879c	Rv0949
Rv0879c	Rv3471c
Rv0880	Rv0971c
Rv0880	Rv1019
Rv0880	Rv1636
Rv0880	Rv1642
Rv0880	Rv1789
Rv0880	Rv2173
Rv0880	Rv2197c
Rv0880	Rv2828c
Rv0880	Rv3105c
Rv0881	Rv1116A
Rv0881	Rv1601
Rv0881	Rv1982c
Rv0881	Rv2740
Rv0881	Rv3686c
Rv0881	Rv3774
Rv0881	Rv3845
Rv0881	Rv3858c
Rv0882	Rv3416
Rv0882	Rv3853
Rv0883c	Rv1736c
Rv0884c	Rv1060
Rv0884c	Rv1413
Rv0884c	Rv2773c
Rv0884c	Rv3210c
Rv0884c	Rv3319
Rv0885	Rv3117
Rv0885	Rv3126c
Rv0887c	Rv2237
Rv0887c	Rv3733c
Rv0888	Rv0918
Rv0888	Rv1676
Rv0888	Rv3387
Rv0889c	Rv2905
Rv0891c	Rv1019
Rv0891c	Rv3919c
Rv0892	Rv1549
Rv0892	Rv2033c
Rv0892	Rv2631
Rv0893c	Rv2128
Rv0893c	Rv2773c
Rv0893c	Rv3773c
Rv0895	Rv3301c
Rv0896	Rv3850
Rv0897c	Rv3327
Rv0898c	Rv1927
Rv0898c	Rv2576c
Rv0899	Rv1157c
Rv0899	Rv2710
Rv0899	Rv3147
Rv0899	Rv3837c
Rv0900	Rv0986
Rv0901	Rv2638
Rv0901	Rv2690c
Rv0901	Rv2773c
Rv0901	Rv2790c
Rv0901	Rv3118
Rv0901	Rv3265c
Rv0901	Rv3366
Rv0902c	Rv2785c
Rv0902c	Rv2822c
Rv0902c	Rv3491
Rv0903c	Rv3412
Rv0905	Rv0981
Rv0905	Rv1137c
Rv0905	Rv1484
Rv0905	Rv1638A
Rv0905	Rv1748
Rv0905	Rv2102
Rv0905	Rv2392
Rv0905	Rv2605c
Rv0905	Rv2948c
Rv0905	Rv3352c
Rv0905	Rv3400
Rv0905	Rv3502c
Rv0905	Rv3674c
Rv0905	Rv3783
Rv0907	Rv2606c
Rv0909	Rv2670c
Rv0909	Rv2802c
Rv0909	Rv3008
Rv0909	Rv3147
Rv0909	Rv3306c
Rv0909	Rv3570c
Rv0909	Rv3582c
Rv0909	Rv3658c
Rv0909	Rv3748
Rv0911	Rv1704c
Rv0912	Rv1876
Rv0912	Rv2465c
Rv0912	Rv3075c
Rv0912	Rv3131
Rv0912	Rv3149
Rv0913c	Rv2526
Rv0913c	Rv2728c
Rv0914c	Rv1157c
Rv0914c	Rv1287
Rv0914c	Rv1547
Rv0914c	Rv1703c
Rv0914c	Rv2035
Rv0914c	Rv2074
Rv0914c	Rv2356c
Rv0914c	Rv2773c
Rv0914c	Rv3844
Rv0916c	Rv1262c
Rv0916c	Rv1473A
Rv0916c	Rv1704c
Rv0916c	Rv1895
Rv0916c	Rv1939
Rv0916c	Rv2186c
Rv0916c	Rv2622
Rv0916c	Rv2669
Rv0916c	Rv2698
Rv0916c	Rv2886c
Rv0916c	Rv3073c
Rv0916c	Rv3209
Rv0916c	Rv3265c
Rv0916c	Rv3308
Rv0916c	Rv3347c
Rv0916c	Rv3750c
Rv0916c	Rv3840
Rv0917	Rv2071c
Rv0917	Rv2773c
Rv0918	Rv0919
Rv0918	Rv2046
Rv0918	Rv2080
Rv0918	Rv2563
Rv0918	Rv3264c
Rv0918	Rv3477
Rv0918	Rv3582c
Rv0919	Rv2554c
Rv0919	Rv3230c
Rv0920c	Rv2607
Rv0920c	Rv3047c
Rv0921	Rv1338
Rv0921	Rv2095c
Rv0921	Rv2602
Rv0921	Rv2710
Rv0921	Rv3260c
Rv0921	Rv3414c
Rv0921	Rv3416
Rv0921	Rv3519
Rv0921	Rv3672c
Rv0922	Rv1849
Rv0922	Rv3416
Rv0923c	Rv2418c
Rv0923c	Rv3364c
Rv0923c	Rv3555c
Rv0925c	Rv1247c
Rv0925c	Rv1676
Rv0925c	Rv2104c
Rv0925c	Rv2756c
Rv0925c	Rv2855
Rv0925c	Rv3632
Rv0926c	Rv0944
Rv0926c	Rv3078
Rv0928	Rv2494
Rv0928	Rv2996c
Rv0930	Rv1628c
Rv0931c	Rv1354c
Rv0931c	Rv1860
Rv0931c	Rv2245
Rv0931c	Rv2361c
Rv0931c	Rv3197A
Rv0932c	Rv1090
Rv0932c	Rv1155
Rv0932c	Rv1209
Rv0932c	Rv1241
Rv0932c	Rv1273c
Rv0932c	Rv1347c
Rv0932c	Rv1517
Rv0932c	Rv2280
Rv0932c	Rv2295
Rv0932c	Rv2307D
Rv0932c	Rv2362c
Rv0932c	Rv2817c
Rv0932c	Rv2991
Rv0932c	Rv3004
Rv0932c	Rv3067
Rv0932c	Rv3353c
Rv0932c	Rv3528c
Rv0932c	Rv3615c
Rv0933	Rv2022c
Rv0934	Rv1104
Rv0934	Rv2095c
Rv0935	Rv1012
Rv0935	Rv1198
Rv0935	Rv2338c
Rv0935	Rv3122
Rv0939	Rv0949
Rv0939	Rv2526
Rv0939	Rv3541c
Rv0939	Rv3637
Rv0940c	Rv1788
Rv0940c	Rv2695
Rv0940c	Rv3457c
Rv0942	Rv1445c
Rv0942	Rv1542c
Rv0942	Rv1572c
Rv0942	Rv2072c
Rv0942	Rv2412
Rv0942	Rv2638
Rv0942	Rv2897c
Rv0942	Rv3007c
Rv0942	Rv3226c
Rv0942	Rv3263
Rv0942	Rv3288c
Rv0942	Rv3766
Rv0944	Rv0963c
Rv0944	Rv0976c
Rv0944	Rv2547
Rv0944	Rv2844
Rv0944	Rv2907c
Rv0944	Rv3242c
Rv0944	Rv3398c
Rv0945	Rv1965
Rv0945	Rv3398c
Rv0946c	Rv0949
Rv0948c	Rv1114
Rv0948c	Rv2052c
Rv0948c	Rv3232c
Rv0948c	Rv3697c
Rv0948c	Rv3905c
Rv0949	Rv1532c
Rv0949	Rv1628c
Rv0949	Rv1638A
Rv0949	Rv1669
Rv0949	Rv1676
Rv0949	Rv2034
Rv0949	Rv3024c
Rv0949	Rv3247c
Rv0949	Rv3583c
Rv0950c	Rv2074
Rv0951	Rv1930c
Rv0951	Rv2048c
Rv0951	Rv2109c
Rv0951	Rv2550c
Rv0953c	Rv1081c
Rv0953c	Rv1694
Rv0953c	Rv2589
Rv0953c	Rv2910c
Rv0953c	Rv2998A
Rv0953c	Rv3392c
Rv0953c	Rv3599c
Rv0957	Rv1390
Rv0958	Rv1141c
Rv0958	Rv2459
Rv0958	Rv3392c
Rv0958	Rv3475
Rv0959	Rv1566c
Rv0959	Rv2371
Rv0959	Rv3390
Rv0962c	Rv3416
Rv0963c	Rv2716
Rv0964c	Rv1413
Rv0964c	Rv2503c
Rv0964c	Rv3134c
Rv0964c	Rv3287c
Rv0964c	Rv3477
Rv0964c	Rv3594
Rv0964c	Rv3872
Rv0966c	Rv2417c
Rv0966c	Rv3392c
Rv0967	Rv1570
Rv0967	Rv3746c
Rv0968	Rv1059
Rv0968	Rv2022c
Rv0968	Rv2463
Rv0969	Rv1207
Rv0970	Rv3821
Rv0971c	Rv1290A
Rv0971c	Rv1358
Rv0971c	Rv1862
Rv0971c	Rv2401A
Rv0971c	Rv3224B
Rv0971c	Rv3578
Rv0971c	Rv3821
Rv0972c	Rv2604c
Rv0972c	Rv2669
Rv0974c	Rv1868
Rv0975c	Rv2539c
Rv0975c	Rv2646
Rv0976c	Rv2135c
Rv0976c	Rv2728c
Rv0976c	Rv2730
Rv0979A	Rv1060
Rv0979A	Rv1608c
Rv0979c	Rv1003
Rv0979c	Rv1044
Rv0979c	Rv1489
Rv0979c	Rv1870c
Rv0979c	Rv2121c
Rv0979c	Rv2773c
Rv0980c	Rv2035
Rv0980c	Rv2261c
Rv0981	Rv3516
Rv0981	Rv3793
Rv0982	Rv1170
Rv0982	Rv1486c
Rv0982	Rv3602c
Rv0983	Rv3275c
Rv0984	Rv1118c
Rv0984	Rv1135A
Rv0984	Rv1772
Rv0984	Rv1856c
Rv0984	Rv2322c
Rv0984	Rv2584c
Rv0984	Rv2622
Rv0984	Rv3197A
Rv0984	Rv3213c
Rv0984	Rv3223c
Rv0984	Rv3900c
Rv0986	Rv2442c
Rv0986	Rv3577
Rv0986	Rv3873
Rv0988	Rv2022c
Rv0988	Rv2696c
Rv0989c	Rv1270c
Rv0989c	Rv1505c
Rv0989c	Rv1772
Rv0989c	Rv2945c
Rv0989c	Rv3265c
Rv0990c	Rv2308
Rv0990c	Rv3243c
Rv0991c	Rv1526c
Rv0991c	Rv1888c
Rv0992c	Rv2669
Rv0992c	Rv3763
Rv0993	Rv1174c
Rv0993	Rv1225c
Rv0993	Rv2118c
Rv0993	Rv2242
Rv0993	Rv2361c
Rv0993	Rv2787
Rv0994	Rv2213
Rv0995	Rv1712
Rv0995	Rv1873
Rv0997	Rv1498c
Rv0997	Rv1596
Rv0997	Rv2665
Rv0997	Rv3474
Rv0997	Rv3715c
Rv0998	Rv3150
Rv0999	Rv1960c
Rv0999	Rv2743c
Rv1000c	Rv2669
Rv1000c	Rv2696c
Rv1000c	Rv3817
Rv1001	Rv1791
Rv1001	Rv2071c
Rv1001	Rv2250c
Rv1001	Rv2706c
Rv1001	Rv2825c
Rv1002c	Rv3387
Rv1003	Rv1125
Rv1003	Rv1200
Rv1003	Rv1209
Rv1003	Rv1218c
Rv1003	Rv1336
Rv1003	Rv1341
Rv1003	Rv1381
Rv1003	Rv1422
Rv1003	Rv1544
Rv1003	Rv1687c
Rv1003	Rv1701
Rv1003	Rv1714
Rv1003	Rv1728c
Rv1003	Rv1785c
Rv1003	Rv1793
Rv1003	Rv1807
Rv1003	Rv1850
Rv1003	Rv1907c
Rv1003	Rv1912c
Rv1003	Rv1932
Rv1003	Rv1934c
Rv1003	Rv1941
Rv1003	Rv2023c
Rv1003	Rv2059
Rv1003	Rv2090
Rv1003	Rv2091c
Rv1003	Rv2159c
Rv1003	Rv2186c
Rv1003	Rv2198c
Rv1003	Rv2446c
Rv1003	Rv2532c
Rv1003	Rv2533c
Rv1003	Rv2545
Rv1003	Rv2644c
Rv1003	Rv2751
Rv1003	Rv2785c
Rv1003	Rv2825c
Rv1003	Rv2880c
Rv1003	Rv3069
Rv1003	Rv3115
Rv1003	Rv3157
Rv1003	Rv3294c
Rv1003	Rv3297
Rv1003	Rv3319
Rv1003	Rv3350c
Rv1003	Rv3362c
Rv1003	Rv3392c
Rv1003	Rv3431c
Rv1003	Rv3625c
Rv1003	Rv3673c
Rv1003	Rv3712
Rv1003	Rv3749c
Rv1003	Rv3835
Rv1003	Rv3840
Rv1004c	Rv3126c
Rv1004c	Rv3595c
Rv1008	Rv2938
Rv1009	Rv1712
Rv1010	Rv1331
Rv1012	Rv1373
Rv1012	Rv1624c
Rv1012	Rv2405
Rv1012	Rv2991
Rv1012	Rv3412
Rv1012	Rv3526
Rv1012	Rv3534c
Rv1013	Rv1804c
Rv1013	Rv3745c
Rv1013	Rv3817
Rv1014c	Rv2801c
Rv1015c	Rv2717c
Rv1015c	Rv3071
Rv1015c	Rv3579c
Rv1016c	Rv2436
Rv1017c	Rv2031c
Rv1017c	Rv2601A
Rv1019	Rv1025
Rv1019	Rv1434
Rv1019	Rv1604
Rv1019	Rv1605
Rv1019	Rv2706c
Rv1019	Rv3153
Rv1019	Rv3356c
Rv1019	Rv3422c
Rv1019	Rv3844
Rv1021	Rv1705c
Rv1021	Rv2254c
Rv1021	Rv2728c
Rv1021	Rv3281
Rv1021	Rv3389c
Rv1022	Rv1941
Rv1023	Rv1532c
Rv1025	Rv1191
Rv1025	Rv1736c
Rv1025	Rv1810
Rv1025	Rv2397c
Rv1025	Rv2636
Rv1025	Rv2788
Rv1025	Rv3018A
Rv1025	Rv3094c
Rv1025	Rv3389c
Rv1025	Rv3549c
Rv1025	Rv3809c
Rv1026	Rv2717c
Rv1026	Rv3197A
Rv1027c	Rv2474c
Rv1027c	Rv2712c
Rv1027c	Rv3327
Rv1028c	Rv1354c
Rv1028c	Rv1915
Rv1028c	Rv2661c
Rv1028c	Rv3716c
Rv1030	Rv1645c
Rv1030	Rv3134c
Rv1030	Rv3137
Rv1031	Rv2429
Rv1031	Rv3333c
Rv1032c	Rv2441c
Rv1032c	Rv2695
Rv1032c	Rv2712c
Rv1032c	Rv3814c
Rv1035c	Rv1975
Rv1035c	Rv2195
Rv1035c	Rv3260c
Rv1036c	Rv1849
Rv1036c	Rv1869c
Rv1036c	Rv2787
Rv1036c	Rv2968c
Rv1036c	Rv3731
Rv1037c	Rv1038c
Rv1037c	Rv1197
Rv1037c	Rv1792
Rv1037c	Rv2057c
Rv1037c	Rv2347c
Rv1037c	Rv3620c
Rv1037c	Rv3670
Rv1038c	Rv1198
Rv1038c	Rv1793
Rv1038c	Rv2346c
Rv1038c	Rv3619c
Rv1039c	Rv3192
Rv1040c	Rv1054
Rv1040c	Rv1295
Rv1040c	Rv1316c
Rv1040c	Rv1717
Rv1040c	Rv1991c
Rv1040c	Rv2660c
Rv1040c	Rv2736c
Rv1040c	Rv2773c
Rv1040c	Rv3277
Rv1040c	Rv3354
Rv1040c	Rv3486
Rv1041c	Rv1184c
Rv1041c	Rv1758
Rv1041c	Rv2463
Rv1041c	Rv2962c
Rv1041c	Rv3615c
Rv1044	Rv1440
Rv1044	Rv1472
Rv1044	Rv1486c
Rv1044	Rv1575
Rv1044	Rv1642
Rv1044	Rv1706A
Rv1044	Rv1706c
Rv1044	Rv1761c
Rv1044	Rv1830
Rv1044	Rv2123
Rv1044	Rv2352c
Rv1044	Rv2409c
Rv1044	Rv2507
Rv1044	Rv2581c
Rv1044	Rv2769c
Rv1044	Rv2886c
Rv1044	Rv3022c
Rv1044	Rv3125c
Rv1044	Rv3243c
Rv1044	Rv3260c
Rv1044	Rv3333c
Rv1044	Rv3350c
Rv1044	Rv3425
Rv1044	Rv3622c
Rv1044	Rv3717
Rv1044	Rv3892c
Rv1046c	Rv2696c
Rv1050	Rv2022c
Rv1050	Rv2372c
Rv1050	Rv2669
Rv1050	Rv3416
Rv1050	Rv3600c
Rv1051c	Rv2893
Rv1052	Rv1408
Rv1052	Rv1826
Rv1052	Rv2035
Rv1052	Rv2857c
Rv1052	Rv3653
Rv1052	Rv3697c
Rv1052	Rv3834c
Rv1053c	Rv1222
Rv1053c	Rv1881c
Rv1053c	Rv2006
Rv1053c	Rv2352c
Rv1053c	Rv2601A
Rv1053c	Rv3136
Rv1053c	Rv3142c
Rv1054	Rv1105
Rv1054	Rv1377c
Rv1054	Rv2574
Rv1054	Rv2673
Rv1054	Rv2773c
Rv1054	Rv3392c
Rv1055	Rv2033c
Rv1055	Rv2348c
Rv1055	Rv2417c
Rv1055	Rv3036c
Rv1055	Rv3421c
Rv1055	Rv3501c
Rv1055	Rv3844
Rv1056	Rv1129c
Rv1056	Rv1187
Rv1056	Rv1290A
Rv1056	Rv1524
Rv1056	Rv1638A
Rv1056	Rv2696c
Rv1056	Rv2753c
Rv1056	Rv3197A
Rv1056	Rv3253c
Rv1056	Rv3354
Rv1056	Rv3384c
Rv1056	Rv3520c
Rv1056	Rv3760
Rv1057	Rv1851
Rv1057	Rv3233c
Rv1058	Rv1907c
Rv1058	Rv2250A
Rv1058	Rv3733c
Rv1059	Rv1287
Rv1060	Rv1497
Rv1060	Rv1815
Rv1060	Rv1862
Rv1060	Rv2341
Rv1060	Rv2604c
Rv1060	Rv3302c
Rv1060	Rv3469c
Rv1060	Rv3653
Rv1060	Rv3746c
Rv1064c	Rv2048c
Rv1064c	Rv2095c
Rv1064c	Rv3683
Rv1065	Rv2906c
Rv1065	Rv3652
Rv1069c	Rv3136
Rv1070c	Rv3757c
Rv1070c	Rv3847
Rv1071c	Rv2211c
Rv1072	Rv1076
Rv1072	Rv1601
Rv1073	Rv2690c
Rv1074c	Rv1455
Rv1074c	Rv2290
Rv1074c	Rv2369c
Rv1074c	Rv2486
Rv1074c	Rv2665
Rv1074c	Rv2794c
Rv1074c	Rv3085
Rv1075c	Rv3914
Rv1079	Rv2474c
Rv1079	Rv2669
Rv1079	Rv3356c
Rv1079	Rv3471c
Rv1081c	Rv2046
Rv1081c	Rv3778c
Rv1082	Rv2243
Rv1084	Rv1154c
Rv1084	Rv1570
Rv1084	Rv2554c
Rv1084	Rv3440c
Rv1086	Rv2406c
Rv1087A	Rv1492
Rv1087A	Rv3600c
Rv1088	Rv1160
Rv1088	Rv3126c
Rv1088	Rv3528c
Rv1088	Rv3589
Rv1089A	Rv2217
Rv1089A	Rv2665
Rv1089A	Rv3227
Rv1089A	Rv3536c
Rv1089	Rv1196
Rv1089	Rv1310
Rv1089	Rv1392
Rv1089	Rv1497
Rv1089	Rv1608c
Rv1089	Rv2449c
Rv1089	Rv2817c
Rv1089	Rv3083
Rv1089	Rv3337
Rv1089	Rv3471c
Rv1089	Rv3643
Rv1089	Rv3777
Rv1089	Rv3914
Rv1090	Rv2079
Rv1090	Rv2356c
Rv1090	Rv2631
Rv1090	Rv2992c
Rv1090	Rv3870
Rv1092c	Rv3505
Rv1093	Rv2048c
Rv1094	Rv2825c
Rv1094	Rv3718c
Rv1097c	Rv1398c
Rv1097c	Rv2628
Rv1097c	Rv2773c
Rv1097c	Rv2938
Rv1098c	Rv1287
Rv1098c	Rv2445c
Rv1098c	Rv3716c
Rv1098c	Rv3789
Rv1099c	Rv1321
Rv1099c	Rv2938
Rv1099c	Rv3528c
Rv1100	Rv3175
Rv1100	Rv3634c
Rv1101c	Rv2016
Rv1101c	Rv2585c
Rv1101c	Rv2598
Rv1101c	Rv3829c
Rv1102c	Rv2468c
Rv1102c	Rv2550c
Rv1103c	Rv1105
Rv1103c	Rv1577c
Rv1103c	Rv2717c
Rv1103c	Rv2790c
Rv1103c	Rv3817
Rv1104	Rv1200
Rv1104	Rv2035
Rv1104	Rv2255c
Rv1104	Rv2310
Rv1104	Rv2450c
Rv1104	Rv2558
Rv1104	Rv2561
Rv1104	Rv2604c
Rv1104	Rv2697c
Rv1104	Rv3290c
Rv1104	Rv3305c
Rv1104	Rv3870
Rv1104	Rv3884c
Rv1105	Rv1265
Rv1105	Rv1328
Rv1105	Rv1685c
Rv1105	Rv3018A
Rv1105	Rv3197A
Rv1105	Rv3620c
Rv1105	Rv3705c
Rv1106c	Rv3416
Rv1106c	Rv3439c
Rv1107c	Rv3198c
Rv1107c	Rv3888c
